author,scope,rank,target,count,share
QBLevi,Test,98,出现在,2,0.00025
QBLevi,Test,99,发生,2,0.00025
QBLevi,Test,100,叙事,2,0.00025
Re_spectators,All,1,的,1092,0.026
Re_spectators,All,2,是,182,0.004333333333333333
Re_spectators,All,3,了,178,0.004238095238095238
Re_spectators,All,4,我,172,0.004095238095238095
Re_spectators,All,5,在,167,0.003976190476190476
Re_spectators,All,6,被,98,0.0023333333333333335
Re_spectators,All,7,有,87,0.0020714285714285713
Re_spectators,All,8,存在,82,0.0019523809523809524
Re_spectators,All,9,中,78,0.0018571428571428571
Re_spectators,All,10,为,74,0.0017619047619047618
Re_spectators,All,11,与,69,0.001642857142857143
Re_spectators,All,12,于,69,0.001642857142857143
Re_spectators,All,13,也,68,0.0016190476190476191
Re_spectators,All,14,但,67,0.0015952380952380953
Re_spectators,All,15,基金会,58,0.001380952380952381
Re_spectators,All,16,就,57,0.0013571428571428571
Re_spectators,All,17,和,56,0.0013333333333333333
Re_spectators,All,18,不,55,0.0013095238095238095
Re_spectators,All,19,现实,55,0.0013095238095238095
Re_spectators,All,20,你,54,0.0012857142857142856
Re_spectators,All,21,其,53,0.0012619047619047618
Re_spectators,All,22,我们,51,0.0012142857142857142
Re_spectators,All,23,都,51,0.0012142857142857142
Re_spectators,All,24,这,50,0.0011904761904761906
Re_spectators,All,25,一个,48,0.001142857142857143
Re_spectators,All,26,到,47,0.0011190476190476191
Re_spectators,All,27,将,46,0.0010952380952380953
Re_spectators,All,28,迭代,44,0.0010476190476190477
Re_spectators,All,29,该,43,0.0010238095238095238
Re_spectators,All,30,已经,42,0.001
Re_spectators,All,31,项目,42,0.001
Re_spectators,All,32,没有,40,0.0009523809523809524
Re_spectators,All,33,目前,40,0.0009523809523809524
Re_spectators,All,34,其实,36,0.0008571428571428571
Re_spectators,All,35,上,35,0.0008333333333333334
Re_spectators,All,36,什么,35,0.0008333333333333334
Re_spectators,All,37,对,35,0.0008333333333333334
Re_spectators,All,38,收容,35,0.0008333333333333334
Re_spectators,All,39,可能,34,0.0008095238095238096
Re_spectators,All,40,信息,33,0.0007857142857142857
Re_spectators,All,41,可以,33,0.0007857142857142857
Re_spectators,All,42,并,33,0.0007857142857142857
Re_spectators,All,43,生命,33,0.0007857142857142857
Re_spectators,All,44,异常,32,0.0007619047619047619
Re_spectators,All,45,这个,32,0.0007619047619047619
Re_spectators,All,46,等级,31,0.0007380952380952381
Re_spectators,All,47,发现,30,0.0007142857142857143
Re_spectators,All,48,而,30,0.0007142857142857143
Re_spectators,All,49,一,29,0.0006904761904761905
Re_spectators,All,50,以,29,0.0006904761904761905
Re_spectators,All,51,地,28,0.0006666666666666666
Re_spectators,All,52,自己,28,0.0006666666666666666
Re_spectators,All,53,这些,27,0.0006428571428571428
Re_spectators,All,54,之神,26,0.000619047619047619
Re_spectators,All,55,会,26,0.000619047619047619
Re_spectators,All,56,出现,26,0.000619047619047619
Re_spectators,All,57,就是,26,0.000619047619047619
Re_spectators,All,58,事件,25,0.0005952380952380953
Re_spectators,All,59,它,25,0.0005952380952380953
Re_spectators,All,60,认为,25,0.0005952380952380953
Re_spectators,All,61,他,24,0.0005714285714285715
Re_spectators,All,62,说,24,0.0005714285714285715
Re_spectators,All,63,个体,23,0.0005476190476190477
Re_spectators,All,64,人,23,0.0005476190476190477
Re_spectators,All,65,已,23,0.0005476190476190477
Re_spectators,All,66,年,23,0.0005476190476190477
Re_spectators,All,67,级,23,0.0005476190476190477
Re_spectators,All,68,证明,23,0.0005476190476190477
Re_spectators,All,69,仪式,22,0.0005238095238095238
Re_spectators,All,70,具有,22,0.0005238095238095238
Re_spectators,All,71,过,22,0.0005238095238095238
Re_spectators,All,72,一种,21,0.0005
Re_spectators,All,73,地区,21,0.0005
Re_spectators,All,74,存在的,21,0.0005
Re_spectators,All,75,实体,21,0.0005
Re_spectators,All,76,档案,21,0.0005
Re_spectators,All,77,由,21,0.0005
Re_spectators,All,78,世界,20,0.0004761904761904762
Re_spectators,All,79,中国,20,0.0004761904761904762
Re_spectators,All,80,任何,20,0.0004761904761904762
Re_spectators,All,81,所以,20,0.0004761904761904762
Re_spectators,All,82,着,20,0.0004761904761904762
Re_spectators,All,83,发生,19,0.00045238095238095237
Re_spectators,All,84,所,19,0.00045238095238095237
Re_spectators,All,85,描述,19,0.00045238095238095237
Re_spectators,All,86,时候,19,0.00045238095238095237
Re_spectators,All,87,还是,19,0.00045238095238095237
Re_spectators,All,88,一次,18,0.00042857142857142855
Re_spectators,All,89,你们,18,0.00042857142857142855
Re_spectators,All,90,内部,18,0.00042857142857142855
Re_spectators,All,91,同时,18,0.00042857142857142855
Re_spectators,All,92,吧,18,0.00042857142857142855
Re_spectators,All,93,很,18,0.00042857142857142855
Re_spectators,All,94,文档,18,0.00042857142857142855
Re_spectators,All,95,时,18,0.00042857142857142855
Re_spectators,All,96,等,18,0.00042857142857142855
Re_spectators,All,97,红存在,18,0.00042857142857142855
Re_spectators,All,98,要,18,0.00042857142857142855
Re_spectators,All,99,记录,18,0.00042857142857142855
Re_spectators,All,100,进行,18,0.00042857142857142855
Re_spectators,Fit,1,的,797,0.026566666666666666
Re_spectators,Fit,2,在,125,0.004166666666666667
Re_spectators,Fit,3,了,118,0.003933333333333333
Re_spectators,Fit,4,是,107,0.0035666666666666668
Re_spectators,Fit,5,被,87,0.0029
Re_spectators,Fit,6,存在,76,0.002533333333333333
Re_spectators,Fit,7,中,74,0.0024666666666666665
Re_spectators,Fit,8,为,69,0.0023
Re_spectators,Fit,9,于,67,0.0022333333333333333
Re_spectators,Fit,10,我,63,0.0021
Re_spectators,Fit,11,与,59,0.0019666666666666665
Re_spectators,Fit,12,现实,54,0.0018
Re_spectators,Fit,13,有,53,0.0017666666666666666
Re_spectators,Fit,14,其,49,0.0016333333333333334
Re_spectators,Fit,15,但,48,0.0016
Re_spectators,Fit,16,该,42,0.0014
Re_spectators,Fit,17,迭代,42,0.0014
Re_spectators,Fit,18,项目,42,0.0014
Re_spectators,Fit,19,基金会,41,0.0013666666666666666
Re_spectators,Fit,20,和,40,0.0013333333333333333
Re_spectators,Fit,21,目前,38,0.0012666666666666666
Re_spectators,Fit,22,已经,37,0.0012333333333333332
Re_spectators,Fit,23,我们,36,0.0012
Re_spectators,Fit,24,收容,33,0.0011
Re_spectators,Fit,25,信息,31,0.0010333333333333334
Re_spectators,Fit,26,将,31,0.0010333333333333334
Re_spectators,Fit,27,生命,31,0.0010333333333333334
Re_spectators,Fit,28,等级,31,0.0010333333333333334
Re_spectators,Fit,29,你,30,0.001
Re_spectators,Fit,30,到,29,0.0009666666666666667
Re_spectators,Fit,31,并,29,0.0009666666666666667
Re_spectators,Fit,32,不,28,0.0009333333333333333
Re_spectators,Fit,33,可能,28,0.0009333333333333333
Re_spectators,Fit,34,这,28,0.0009333333333333333
Re_spectators,Fit,35,也,27,0.0009
Re_spectators,Fit,36,发现,27,0.0009
Re_spectators,Fit,37,都,27,0.0009
Re_spectators,Fit,38,之神,26,0.0008666666666666666
Re_spectators,Fit,39,以,26,0.0008666666666666666
Re_spectators,Fit,40,事件,25,0.0008333333333333334
Re_spectators,Fit,41,出现,25,0.0008333333333333334
Re_spectators,Fit,42,异常,24,0.0008
Re_spectators,Fit,43,没有,24,0.0008
Re_spectators,Fit,44,个体,23,0.0007666666666666667
Re_spectators,Fit,45,可以,23,0.0007666666666666667
Re_spectators,Fit,46,证明,23,0.0007666666666666667
Re_spectators,Fit,47,一个,22,0.0007333333333333333
Re_spectators,Fit,48,具有,22,0.0007333333333333333
Re_spectators,Fit,49,年,22,0.0007333333333333333
Re_spectators,Fit,50,级,22,0.0007333333333333333
Re_spectators,Fit,51,上,21,0.0007
Re_spectators,Fit,52,对,21,0.0007
Re_spectators,Fit,53,档案,21,0.0007
Re_spectators,Fit,54,认为,21,0.0007
Re_spectators,Fit,55,存在的,20,0.0006666666666666666
Re_spectators,Fit,56,实体,20,0.0006666666666666666
Re_spectators,Fit,57,就,20,0.0006666666666666666
Re_spectators,Fit,58,而,20,0.0006666666666666666
Re_spectators,Fit,59,这些,20,0.0006666666666666666
Re_spectators,Fit,60,中国,19,0.0006333333333333333
Re_spectators,Fit,61,什么,19,0.0006333333333333333
Re_spectators,Fit,62,发生,19,0.0006333333333333333
Re_spectators,Fit,63,已,19,0.0006333333333333333
Re_spectators,Fit,64,一,18,0.0006
Re_spectators,Fit,65,你们,18,0.0006
Re_spectators,Fit,66,内部,18,0.0006
Re_spectators,Fit,67,由,18,0.0006
Re_spectators,Fit,68,等,18,0.0006
Re_spectators,Fit,69,红存在,18,0.0006
Re_spectators,Fit,70,记录,18,0.0006
Re_spectators,Fit,71,黑,18,0.0006
Re_spectators,Fit,72,任何,17,0.0005666666666666667
Re_spectators,Fit,73,会,17,0.0005666666666666667
Re_spectators,Fit,74,包含,17,0.0005666666666666667
Re_spectators,Fit,75,地,17,0.0005666666666666667
Re_spectators,Fit,76,描述,17,0.0005666666666666667
Re_spectators,Fit,77,时,17,0.0005666666666666667
Re_spectators,Fit,78,查看,17,0.0005666666666666667
Re_spectators,Fit,79,正在,17,0.0005666666666666667
Re_spectators,Fit,80,观测,17,0.0005666666666666667
Re_spectators,Fit,81,一次,16,0.0005333333333333334
Re_spectators,Fit,82,生物,16,0.0005333333333333334
Re_spectators,Fit,83,研究,16,0.0005333333333333334
Re_spectators,Fit,84,破碎,16,0.0005333333333333334
Re_spectators,Fit,85,黑存在,16,0.0005333333333333334
Re_spectators,Fit,86,他,15,0.0005
Re_spectators,Fit,87,加载,15,0.0005
Re_spectators,Fit,88,地区,15,0.0005
Re_spectators,Fit,89,当前,15,0.0005
Re_spectators,Fit,90,权限,15,0.0005
Re_spectators,Fit,91,这一,15,0.0005
Re_spectators,Fit,92,进行,15,0.0005
Re_spectators,Fit,93,一种,14,0.00046666666666666666
Re_spectators,Fit,94,出,14,0.00046666666666666666
Re_spectators,Fit,95,及,14,0.00046666666666666666
Re_spectators,Fit,96,后,14,0.00046666666666666666
Re_spectators,Fit,97,性质,14,0.00046666666666666666
Re_spectators,Fit,98,所,14,0.00046666666666666666
Re_spectators,Fit,99,措施,14,0.00046666666666666666
Re_spectators,Fit,100,的存在,14,0.00046666666666666666
Re_spectators,Validation,1,的,94,0.0235
Re_spectators,Validation,2,我,24,0.006
Re_spectators,Validation,3,了,21,0.00525
Re_spectators,Validation,4,仪式,20,0.005
Re_spectators,Validation,5,在,17,0.00425
Re_spectators,Validation,6,我们,14,0.0035
Re_spectators,Validation,7,是,13,0.00325
Re_spectators,Validation,8,有,12,0.003
Re_spectators,Validation,9,不,10,0.0025
Re_spectators,Validation,10,你,10,0.0025
Re_spectators,Validation,11,基金会,10,0.0025
Re_spectators,Validation,12,也,9,0.00225
Re_spectators,Validation,13,将,9,0.00225
Re_spectators,Validation,14,都,9,0.00225
Re_spectators,Validation,15,人,8,0.002
Re_spectators,Validation,16,但,8,0.002
Re_spectators,Validation,17,地西泮,7,0.00175
Re_spectators,Validation,18,执行,7,0.00175
Re_spectators,Validation,19,没有,7,0.00175
Re_spectators,Validation,20,章节,7,0.00175
Re_spectators,Validation,21,被,7,0.00175
Re_spectators,Validation,22,一个,6,0.0015
Re_spectators,Validation,23,世界,6,0.0015
Re_spectators,Validation,24,他,6,0.0015
Re_spectators,Validation,25,协议已编辑,6,0.0015
Re_spectators,Validation,26,地区,6,0.0015
Re_spectators,Validation,27,委员会,6,0.0015
Re_spectators,Validation,28,存在,6,0.0015
Re_spectators,Validation,29,它们,6,0.0015
Re_spectators,Validation,30,异常,6,0.0015
Re_spectators,Validation,31,的名字,6,0.0015
Re_spectators,Validation,32,而,6,0.0015
Re_spectators,Validation,33,这,6,0.0015
Re_spectators,Validation,34,这个,6,0.0015
Re_spectators,Validation,35,这里,6,0.0015
Re_spectators,Validation,36,麦司卡林,6,0.0015
Re_spectators,Validation,37,与,5,0.00125
Re_spectators,Validation,38,为什么,5,0.00125
Re_spectators,Validation,39,什么,5,0.00125
Re_spectators,Validation,40,仪式的,5,0.00125
Re_spectators,Validation,41,做,5,0.00125
Re_spectators,Validation,42,到,5,0.00125
Re_spectators,Validation,43,名,5,0.00125
Re_spectators,Validation,44,它,5,0.00125
Re_spectators,Validation,45,想,5,0.00125
Re_spectators,Validation,46,意义,5,0.00125
Re_spectators,Validation,47,用,5,0.00125
Re_spectators,Validation,48,一,4,0.001
Re_spectators,Validation,49,一切,4,0.001
Re_spectators,Validation,50,上,4,0.001
Re_spectators,Validation,51,不要,4,0.001
Re_spectators,Validation,52,分部,4,0.001
Re_spectators,Validation,53,可以,4,0.001
Re_spectators,Validation,54,名字,4,0.001
Re_spectators,Validation,55,呢,4,0.001
Re_spectators,Validation,56,地区分部,4,0.001
Re_spectators,Validation,57,地西泮协议已,4,0.001
Re_spectators,Validation,58,对,4,0.001
Re_spectators,Validation,59,已经,4,0.001
Re_spectators,Validation,60,希望,4,0.001
Re_spectators,Validation,61,必须,4,0.001
Re_spectators,Validation,62,执行人,4,0.001
Re_spectators,Validation,63,的信息,4,0.001
Re_spectators,Validation,64,自己,4,0.001
Re_spectators,Validation,65,要,4,0.001
Re_spectators,Validation,66,需要,4,0.001
Re_spectators,Validation,67,一个人,3,0.00075
Re_spectators,Validation,68,一点,3,0.00075
Re_spectators,Validation,69,一种,3,0.00075
Re_spectators,Validation,70,三个,3,0.00075
Re_spectators,Validation,71,不是,3,0.00075
Re_spectators,Validation,72,不难,3,0.00075
Re_spectators,Validation,73,中,3,0.00075
Re_spectators,Validation,74,为,3,0.00075
Re_spectators,Validation,75,之前,3,0.00075
Re_spectators,Validation,76,人员,3,0.00075
Re_spectators,Validation,77,人类,3,0.00075
Re_spectators,Validation,78,他们,3,0.00075
Re_spectators,Validation,79,以,3,0.00075
Re_spectators,Validation,80,以及,3,0.00075
Re_spectators,Validation,81,仪式执行,3,0.00075
Re_spectators,Validation,82,作为,3,0.00075
Re_spectators,Validation,83,停下,3,0.00075
Re_spectators,Validation,84,其,3,0.00075
Re_spectators,Validation,85,协议已,3,0.00075
Re_spectators,Validation,86,卡林,3,0.00075
Re_spectators,Validation,87,去,3,0.00075
Re_spectators,Validation,88,可能,3,0.00075
Re_spectators,Validation,89,各,3,0.00075
Re_spectators,Validation,90,各地区分部,3,0.00075
Re_spectators,Validation,91,地,3,0.00075
Re_spectators,Validation,92,地西泮仪式,3,0.00075
Re_spectators,Validation,93,地西泮协议已编辑,3,0.00075
Re_spectators,Validation,94,好,3,0.00075
Re_spectators,Validation,95,已编辑,3,0.00075
Re_spectators,Validation,96,并,3,0.00075
Re_spectators,Validation,97,成员,3,0.00075
Re_spectators,Validation,98,或者,3,0.00075
Re_spectators,Validation,99,末日,3,0.00075
Re_spectators,Validation,100,本身,3,0.00075
Re_spectators,Test,1,的,201,0.025125
Re_spectators,Test,2,我,85,0.010625
Re_spectators,Test,3,是,62,0.00775
Re_spectators,Test,4,了,39,0.004875
Re_spectators,Test,5,其实,35,0.004375
Re_spectators,Test,6,就,35,0.004375
Re_spectators,Test,7,也,32,0.004
Re_spectators,Test,8,在,25,0.003125
Re_spectators,Test,9,有,22,0.00275
Re_spectators,Test,10,一个,20,0.0025
Re_spectators,Test,11,就是,18,0.00225
Re_spectators,Test,12,所以,18,0.00225
Re_spectators,Test,13,时候,18,0.00225
Re_spectators,Test,14,不,17,0.002125
Re_spectators,Test,15,说,17,0.002125
Re_spectators,Test,16,和,16,0.002
Re_spectators,Test,17,这,16,0.002
Re_spectators,Test,18,这个,15,0.001875
Re_spectators,Test,19,都,15,0.001875
Re_spectators,Test,20,你,14,0.00175
Re_spectators,Test,21,很,14,0.00175
Re_spectators,Test,22,到,13,0.001625
Re_spectators,Test,23,点子,13,0.001625
Re_spectators,Test,24,自己,13,0.001625
Re_spectators,Test,25,还是,13,0.001625
Re_spectators,Test,26,写,12,0.0015
Re_spectators,Test,27,笑,12,0.0015
Re_spectators,Test,28,什么,11,0.001375
Re_spectators,Test,29,但,11,0.001375
Re_spectators,Test,30,想法,11,0.001375
Re_spectators,Test,31,感觉,11,0.001375
Re_spectators,Test,32,这种,11,0.001375
Re_spectators,Test,33,上,10,0.00125
Re_spectators,Test,34,吧,10,0.00125
Re_spectators,Test,35,啊,10,0.00125
Re_spectators,Test,36,对,10,0.00125
Re_spectators,Test,37,过,10,0.00125
Re_spectators,Test,38,这么,10,0.00125
Re_spectators,Test,39,一点,9,0.001125
Re_spectators,Test,40,人,9,0.001125
Re_spectators,Test,41,它,9,0.001125
Re_spectators,Test,42,没有,9,0.001125
Re_spectators,Test,43,的话,9,0.001125
Re_spectators,Test,44,觉得,9,0.001125
Re_spectators,Test,45,设计,9,0.001125
Re_spectators,Test,46,一些,8,0.001
Re_spectators,Test,47,一篇,8,0.001
Re_spectators,Test,48,作品,8,0.001
Re_spectators,Test,49,去,8,0.001
Re_spectators,Test,50,地,8,0.001
Re_spectators,Test,51,想到,8,0.001
Re_spectators,Test,52,着,8,0.001
Re_spectators,Test,53,这篇,8,0.001
Re_spectators,Test,54,一,7,0.000875
Re_spectators,Test,55,会,7,0.000875
Re_spectators,Test,56,基金会,7,0.000875
Re_spectators,Test,57,应该,7,0.000875
Re_spectators,Test,58,当时,7,0.000875
Re_spectators,Test,59,我的,7,0.000875
Re_spectators,Test,60,来,7,0.000875
Re_spectators,Test,61,确实,7,0.000875
Re_spectators,Test,62,能,7,0.000875
Re_spectators,Test,63,能够,7,0.000875
Re_spectators,Test,64,要,7,0.000875
Re_spectators,Test,65,那,7,0.000875
Re_spectators,Test,66,世界,6,0.00075
Re_spectators,Test,67,写作,6,0.00075
Re_spectators,Test,68,可以,6,0.00075
Re_spectators,Test,69,吗,6,0.00075
Re_spectators,Test,70,喜欢,6,0.00075
Re_spectators,Test,71,将,6,0.00075
Re_spectators,Test,72,带感,6,0.00075
Re_spectators,Test,73,开始,6,0.00075
Re_spectators,Test,74,很多,6,0.00075
Re_spectators,Test,75,怎么,6,0.00075
Re_spectators,Test,76,我觉得,6,0.00075
Re_spectators,Test,77,故事,6,0.00075
Re_spectators,Test,78,比较,6,0.00075
Re_spectators,Test,79,没,6,0.00075
Re_spectators,Test,80,的东西,6,0.00075
Re_spectators,Test,81,的点子,6,0.00075
Re_spectators,Test,82,看,6,0.00075
Re_spectators,Test,83,让,6,0.00075
Re_spectators,Test,84,逻辑,6,0.00075
Re_spectators,Test,85,一开始,5,0.000625
Re_spectators,Test,86,不是,5,0.000625
Re_spectators,Test,87,与,5,0.000625
Re_spectators,Test,88,从,5,0.000625
Re_spectators,Test,89,但是,5,0.000625
Re_spectators,Test,90,好,5,0.000625
Re_spectators,Test,91,如果,5,0.000625
Re_spectators,Test,92,就有,5,0.000625
Re_spectators,Test,93,希望,5,0.000625
Re_spectators,Test,94,思考,5,0.000625
Re_spectators,Test,95,想,5,0.000625
Re_spectators,Test,96,我个人,5,0.000625
Re_spectators,Test,97,我也,5,0.000625
Re_spectators,Test,98,我都,5,0.000625
Re_spectators,Test,99,文档,5,0.000625
Re_spectators,Test,100,更,5,0.000625
breaddddd,All,1,的,975,0.023214285714285715
breaddddd,All,2,是,292,0.006952380952380952
breaddddd,All,3,了,286,0.00680952380952381
breaddddd,All,4,我,173,0.004119047619047619
breaddddd,All,5,在,172,0.004095238095238095
breaddddd,All,6,也,119,0.0028333333333333335
breaddddd,All,7,有,105,0.0025
breaddddd,All,8,你,98,0.0023333333333333335
breaddddd,All,9,就,97,0.0023095238095238095
breaddddd,All,10,和,90,0.002142857142857143
breaddddd,All,11,对,84,0.002
breaddddd,All,12,吗,67,0.0015952380952380953
breaddddd,All,13,写,62,0.0014761904761904762
breaddddd,All,14,不,61,0.0014523809523809524
breaddddd,All,15,会,59,0.0014047619047619047
breaddddd,All,16,都,58,0.001380952380952381
breaddddd,All,17,被,57,0.0013571428571428571
breaddddd,All,18,什么,56,0.0013333333333333333
breaddddd,All,19,可以,56,0.0013333333333333333
breaddddd,All,20,没有,55,0.0013095238095238095
breaddddd,All,21,特遣队,55,0.0013095238095238095
breaddddd,All,22,将,53,0.0012619047619047618
breaddddd,All,23,说,53,0.0012619047619047618
breaddddd,All,24,为,52,0.001238095238095238
breaddddd,All,25,这个,52,0.001238095238095238
breaddddd,All,26,一个,51,0.0012142857142857142
breaddddd,All,27,上,50,0.0011904761904761906
breaddddd,All,28,啊,50,0.0011904761904761906
breaddddd,All,29,并,50,0.0011904761904761906
breaddddd,All,30,就是,49,0.0011666666666666668
breaddddd,All,31,人,48,0.001142857142857143
breaddddd,All,32,吧,48,0.001142857142857143
breaddddd,All,33,与,45,0.0010714285714285715
breaddddd,All,34,这,45,0.0010714285714285715
breaddddd,All,35,个体,44,0.0010476190476190477
breaddddd,All,36,中,44,0.0010476190476190477
breaddddd,All,37,对特定,43,0.0010238095238095238
breaddddd,All,38,基金会,42,0.001
breaddddd,All,39,到,41,0.0009761904761904762
breaddddd,All,40,自己,40,0.0009523809523809524
breaddddd,All,41,还,40,0.0009523809523809524
breaddddd,All,42,其,39,0.0009285714285714286
breaddddd,All,43,我们,39,0.0009285714285714286
breaddddd,All,44,特定,39,0.0009285714285714286
breaddddd,All,45,进行,39,0.0009285714285714286
breaddddd,All,46,异常,38,0.0009047619047619047
breaddddd,All,47,但,37,0.0008809523809523809
breaddddd,All,48,层,37,0.0008809523809523809
breaddddd,All,49,那,37,0.0008809523809523809
breaddddd,All,50,想,34,0.0008095238095238096
breaddddd,All,51,而,33,0.0007857142857142857
breaddddd,All,52,内容,32,0.0007619047619047619
breaddddd,All,53,很,32,0.0007619047619047619
breaddddd,All,54,怎么,31,0.0007380952380952381
breaddddd,All,55,故事,31,0.0007380952380952381
breaddddd,All,56,发现,30,0.0007142857142857143
breaddddd,All,57,这样,30,0.0007142857142857143
breaddddd,All,58,不过,29,0.0006904761904761905
breaddddd,All,59,及,29,0.0006904761904761905
breaddddd,All,60,后,29,0.0006904761904761905
breaddddd,All,61,好,29,0.0006904761904761905
breaddddd,All,62,开始,29,0.0006904761904761905
breaddddd,All,63,来,29,0.0006904761904761905
breaddddd,All,64,该,29,0.0006904761904761905
breaddddd,All,65,还是,29,0.0006904761904761905
breaddddd,All,66,里,29,0.0006904761904761905
breaddddd,All,67,其他,28,0.0006666666666666666
breaddddd,All,68,或,28,0.0006666666666666666
breaddddd,All,69,不是,27,0.0006428571428571428
breaddddd,All,70,其实,27,0.0006428571428571428
breaddddd,All,71,所以,27,0.0006428571428571428
breaddddd,All,72,时候,27,0.0006428571428571428
breaddddd,All,73,记录,27,0.0006428571428571428
breaddddd,All,74,又,26,0.000619047619047619
breaddddd,All,75,所有,26,0.000619047619047619
breaddddd,All,76,把,26,0.000619047619047619
breaddddd,All,77,看,26,0.000619047619047619
breaddddd,All,78,觉得,26,0.000619047619047619
breaddddd,All,79,那么,26,0.000619047619047619
breaddddd,All,80,但是,24,0.0005714285714285715
breaddddd,All,81,出现,24,0.0005714285714285715
breaddddd,All,82,因为,24,0.0005714285714285715
breaddddd,All,83,当时,24,0.0005714285714285715
breaddddd,All,84,最后,24,0.0005714285714285715
breaddddd,All,85,然后,24,0.0005714285714285715
breaddddd,All,86,着,24,0.0005714285714285715
breaddddd,All,87,使用,23,0.0005476190476190477
breaddddd,All,88,多,23,0.0005476190476190477
breaddddd,All,89,文档,23,0.0005476190476190477
breaddddd,All,90,点子,23,0.0005476190476190477
breaddddd,All,91,设定,23,0.0005476190476190477
breaddddd,All,92,作者,22,0.0005238095238095238
breaddddd,All,93,同时,22,0.0005238095238095238
breaddddd,All,94,已经,22,0.0005238095238095238
breaddddd,All,95,从,21,0.0005
breaddddd,All,96,它,21,0.0005
breaddddd,All,97,更,21,0.0005
breaddddd,All,98,知道,21,0.0005
breaddddd,All,99,自己的,21,0.0005
breaddddd,All,100,魔法,21,0.0005
breaddddd,Fit,1,的,693,0.0231
breaddddd,Fit,2,了,211,0.007033333333333333
breaddddd,Fit,3,是,198,0.0066
breaddddd,Fit,4,在,127,0.004233333333333334
breaddddd,Fit,5,我,125,0.004166666666666667
breaddddd,Fit,6,有,84,0.0028
breaddddd,Fit,7,你,78,0.0026
breaddddd,Fit,8,也,73,0.0024333333333333334
breaddddd,Fit,9,就,72,0.0024
breaddddd,Fit,10,和,60,0.002
breaddddd,Fit,11,吗,50,0.0016666666666666668
breaddddd,Fit,12,可以,47,0.0015666666666666667
breaddddd,Fit,13,将,47,0.0015666666666666667
breaddddd,Fit,14,会,46,0.0015333333333333334
breaddddd,Fit,15,被,46,0.0015333333333333334
breaddddd,Fit,16,不,44,0.0014666666666666667
breaddddd,Fit,17,为,44,0.0014666666666666667
breaddddd,Fit,18,写,43,0.0014333333333333333
breaddddd,Fit,19,啊,43,0.0014333333333333333
breaddddd,Fit,20,什么,42,0.0014
breaddddd,Fit,21,都,41,0.0013666666666666666
breaddddd,Fit,22,个体,40,0.0013333333333333333
breaddddd,Fit,23,这个,40,0.0013333333333333333
breaddddd,Fit,24,一个,39,0.0013
breaddddd,Fit,25,并,39,0.0013
breaddddd,Fit,26,说,39,0.0013
breaddddd,Fit,27,与,38,0.0012666666666666666
breaddddd,Fit,28,层,37,0.0012333333333333332
breaddddd,Fit,29,没有,37,0.0012333333333333332
breaddddd,Fit,30,人,36,0.0012
breaddddd,Fit,31,其,36,0.0012
breaddddd,Fit,32,我们,36,0.0012
breaddddd,Fit,33,上,35,0.0011666666666666668
breaddddd,Fit,34,吧,35,0.0011666666666666668
breaddddd,Fit,35,就是,34,0.0011333333333333334
breaddddd,Fit,36,基金会,32,0.0010666666666666667
breaddddd,Fit,37,对,32,0.0010666666666666667
breaddddd,Fit,38,进行,32,0.0010666666666666667
breaddddd,Fit,39,及,29,0.0009666666666666667
breaddddd,Fit,40,中,28,0.0009333333333333333
breaddddd,Fit,41,异常,28,0.0009333333333333333
breaddddd,Fit,42,这,28,0.0009333333333333333
breaddddd,Fit,43,但,26,0.0008666666666666666
breaddddd,Fit,44,内容,26,0.0008666666666666666
breaddddd,Fit,45,发现,26,0.0008666666666666666
breaddddd,Fit,46,还,26,0.0008666666666666666
breaddddd,Fit,47,记录,25,0.0008333333333333334
breaddddd,Fit,48,该,25,0.0008333333333333334
breaddddd,Fit,49,到,24,0.0008
breaddddd,Fit,50,后,24,0.0008
breaddddd,Fit,51,怎么,24,0.0008
breaddddd,Fit,52,想,24,0.0008
breaddddd,Fit,53,其他,23,0.0007666666666666667
breaddddd,Fit,54,很,23,0.0007666666666666667
breaddddd,Fit,55,或,23,0.0007666666666666667
breaddddd,Fit,56,所有,23,0.0007666666666666667
breaddddd,Fit,57,好,22,0.0007333333333333333
breaddddd,Fit,58,时候,21,0.0007
breaddddd,Fit,59,自己,21,0.0007
breaddddd,Fit,60,那,21,0.0007
breaddddd,Fit,61,出现,20,0.0006666666666666666
breaddddd,Fit,62,同时,20,0.0006666666666666666
breaddddd,Fit,63,来,20,0.0006666666666666666
breaddddd,Fit,64,看,20,0.0006666666666666666
breaddddd,Fit,65,着,20,0.0006666666666666666
breaddddd,Fit,66,均,19,0.0006333333333333333
breaddddd,Fit,67,收容,19,0.0006333333333333333
breaddddd,Fit,68,知道,19,0.0006333333333333333
breaddddd,Fit,69,而,19,0.0006333333333333333
breaddddd,Fit,70,还是,19,0.0006333333333333333
breaddddd,Fit,71,这样,19,0.0006333333333333333
breaddddd,Fit,72,不是,18,0.0006
breaddddd,Fit,73,使用,18,0.0006
breaddddd,Fit,74,因为,18,0.0006
breaddddd,Fit,75,实验,18,0.0006
breaddddd,Fit,76,开始,18,0.0006
breaddddd,Fit,77,然后,18,0.0006
breaddddd,Fit,78,不过,17,0.0005666666666666667
breaddddd,Fit,79,从,17,0.0005666666666666667
breaddddd,Fit,80,但是,17,0.0005666666666666667
